Run,Cloud,Job Conf,Workflow,History,Inputs,Tool,Tool Version,State,Slots,Memory,Runtime (Sec),CPU,Memory Limit (Bytes),Memory Max usage (Bytes)
0,m5a,8x16,cff35882702415c5,01e4581afc4d1289,SRR592109_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,16000.0000000,44.0000000,302397092744.0000000,16000000000.0000000,8870318080.0000000
0,m5n,8x16,d60228504b629616,5b745266d93afbba,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,109.0000000,843081380277.0000000,16000000000.0000000,7958388736.0000000
2,n2,8x32,2ef7f6043165f6d4,2a34ea73c3af3ae8,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,8.0000000,32000.0000000,298.0000000,2278680966501.0000000,32000000000.0000000,9961594880.0000000
1,c2,4x8,fef2ee4a0f3859cb,32439e29f507d845,ERR015526_2.fastq.gz,hisat2,2.1.0+galaxy7,ok,4.0000000,8000.0000000,391.0000000,1542546387058.0000000,8000000000.0000000,7998922752.0000000
2,c2,8x32,c03344fc8e33a804,bff3cb38bdf7556c,ERR015526_2.fastq.gz,stringtie,2.1.1,ok,8.0000000,32000.0000000,54.0000000,152537933653.0000000,32000000000.0000000,62218240.0000000
2,n1,8x32,50b3f0b390adf30c,e4ff37afa8b7fef4,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,error,8.0000000,32000.0000000,0E-7,98422619.0000000,32000000000.0000000,9216000.0000000
0,m5,4x8,9c98a8f747ea3c23,8592fa8ce2982a1c,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,4.0000000,8000.0000000,411.0000000,1357940876026.0000000,8000000000.0000000,7999565824.0000000
2,m5a,4x8,8abd4bbe23df44ce,2cef4b32570e9567,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,4.0000000,8000.0000000,228.0000000,897493604839.0000000,8000000000.0000000,7288340480.0000000
2,m5n,8x16,d60228504b629616,b13a74e710d6c69d,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,109.0000000,842511724021.0000000,16000000000.0000000,7221673984.0000000
1,m5n,4x16,37a364a813b21646,093720dde9f1a81b,SRR592109_2.fastq.gz,stringtie,2.1.1,ok,4.0000000,16000.0000000,20.0000000,60087887711.0000000,16000000000.0000000,27152384.0000000
1,m5a,8x16,cff35882702415c5,7175f3dc656d4e36,ERR015526_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,1248.0000000,9736545890372.0000000,16000000000.0000000,10317455360.0000000
0,n2,16x32,a07dd6e092fa1373,564f68d35e12bfb6,SRR592109_2.fastq.gz,bwa,0.7.17.4,ok,16.0000000,32000.0000000,154.0000000,1347493933561.0000000,32000000000.0000000,11383754752.0000000
2,m5,4x8,9c98a8f747ea3c23,b3f28130d87dc4b5,ERR015526_2.fastq.gz,bwa_mem,0.7.17.1,error,4.0000000,8000.0000000,522.0000000,2069033511697.0000000,8000000000.0000000,7999684608.0000000
0,m5,8x16,32fd88b7a4164e24,aeda25976f21de72,SRR592109_2.fastq.gz,bowtie2,2.4.2+galaxy0,ok,8.0000000,16000.0000000,110.0000000,853164801200.0000000,16000000000.0000000,7961317376.0000000
1,m5,4x8,9c98a8f747ea3c23,88f20192871a1daf,ERR015526_2.fastq.gz,stringtie,2.1.1,error,4.0000000,8000.0000000,0E-7,71209873.0000000,8000000000.0000000,3117056.0000000
